ms_uri_1,ms_uri_2
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10250601,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10250601
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__unki-main-sulphide-zone,https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__unki-main-sulphide-zone
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10069226,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10069226
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10097140,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10097140
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10095409,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10095409
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10134697,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10134697
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__60000610,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10134697
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__60000612,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10134697
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10000685,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10000685
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10280164,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10280164
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10092638,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10092638
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__mine-lamotte-fredericktown,https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__mine-lamotte-fredericktown
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10071936,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10071936
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10304470,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10304470
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10048507,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10304470
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10069256,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10069256
https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__va090,https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__va090
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10093105,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10093105
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10056252,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10093105
https://minmod.isi.edu/resource/site__10-5382-econgeo-2018-4590__2300__clarion-clipperton-kiost-korea,https://minmod.isi.edu/resource/site__10-5382-econgeo-2018-4590__2300__clarion-clipperton-kiost-korea
https://minmod.isi.edu/resource/site__10-5382-econgeo-2018-4590__2298__clarion-clipperton-russia,https://minmod.isi.edu/resource/site__10-5382-econgeo-2018-4590__2300__clarion-clipperton-kiost-korea
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10182794,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10182794
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10182647,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10182647
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10305034,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10305034
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-laterite__69,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-laterite__69
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10307864,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10307864
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10096427,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10096427
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10067720,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10067720
https://minmod.isi.edu/resource/site__w3id-org-usgs-z-4530692-42vnj5kh__1,https://minmod.isi.edu/resource/site__w3id-org-usgs-z-4530692-42vnj5kh__1
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10093804,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10093804
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__amandelbult-dishaba,https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__amandelbult-dishaba
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10039353,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10039353
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__sconi-north-bell-creek-group,https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__sconi-north-bell-creek-group
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__lady-byron,https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__lady-byron
https://minmod.isi.edu/resource/site__10-5382-econgeo-2018-4590__228__nova-bollinger,https://minmod.isi.edu/resource/site__10-5382-econgeo-2018-4590__228__nova-bollinger
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10156221,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10156221
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10204387,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10156221
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10040960,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10040960
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10225439,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10040960
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10200627,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10040960
https://minmod.isi.edu/resource/site__api-cdr-land-v1-docs-documents__020148de24da358c707b641b1e4c8feb7d9687f181e03e1ec84632f696f725bb29,https://minmod.isi.edu/resource/site__api-cdr-land-v1-docs-documents__020148de24da358c707b641b1e4c8feb7d9687f181e03e1ec84632f696f725bb29
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10157966,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10157966
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10307887,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10307887
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10218476,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10218476
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10231239,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10231239
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10279465,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10279465
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__spruce-road,https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__spruce-road
https://minmod.isi.edu/resource/site__10-5382-econgeo-2018-4590__1683__kingash-group,https://minmod.isi.edu/resource/site__10-5382-econgeo-2018-4590__1683__kingash-group
https://minmod.isi.edu/resource/site__10-5382-econgeo-2018-4590__1824__imbasa,https://minmod.isi.edu/resource/site__10-5382-econgeo-2018-4590__1824__imbasa
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10033307,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10033307
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10038769,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10038769
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-laterite__24,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-laterite__24
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__araguaia-north-south,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-laterite__24
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10134034,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10134034
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__murrin-murrin,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10134034
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10000966,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10000966
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10047353,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10047353
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10022803,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10022803
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10039303,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10039303
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10009898,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10009898
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10009881,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10009898
https://minmod.isi.edu/resource/site__w3id-org-usgs-z-4530692-2p29bjhv__1,https://minmod.isi.edu/resource/site__w3id-org-usgs-z-4530692-2p29bjhv__1
https://minmod.isi.edu/resource/site__api-cdr-land-v1-docs-documents__02c457dca01d06f190b7b00cc1a58ba98eb4419c484f367f0c4762606c74490101,https://minmod.isi.edu/resource/site__w3id-org-usgs-z-4530692-2p29bjhv__1
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10085358,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10085358
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__kabanga,https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__kabanga
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__santa-rita,https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__santa-rita
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10280005,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10280005
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10038682,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10038682
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__blue-ridge,https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__blue-ridge
https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__va015,https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__va015
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10002234,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10002234
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__amandelbult-tumela,https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__amandelbult-tumela
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10039378,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10039378
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__jinbaoshan,https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__jinbaoshan
https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__mf015,https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__mf015
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10233629,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10233629
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10079582,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10079582
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10256355,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10256355
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__kambalda-foster-jan-fisher,https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__kambalda-foster-jan-fisher
https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__va016,https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__va016
https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__mg022,https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__mg022
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10258643,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10258643
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10079492,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10079492
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10039337,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10039337
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10255553,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10255553
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10079575,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10079575
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10069264,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10069264
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10278702,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10278702
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10039356,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10039356
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10201620,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10201620
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__60000587,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__60000587
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10069254,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10069254
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10307808,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10307808
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10002233,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10307808
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10002231,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10307808
https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__mh357,https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__mh357
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10185938,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10185938
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__carrascal,https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__carrascal
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10306003,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10306003
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__60000597,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__60000597
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10036660,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10036660
https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__tl075,https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__tl075
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10204104,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10204104
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10138292,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10138292
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__nord-kamennik,https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__nord-kamennik
https://minmod.isi.edu/resource/site__10-5382-econgeo-2018-4590__1841__marikana-lonmin,https://minmod.isi.edu/resource/site__10-5382-econgeo-2018-4590__1841__marikana-lonmin
https://minmod.isi.edu/resource/site__10-5382-econgeo-2018-4590__1842__marikana-psa,https://minmod.isi.edu/resource/site__10-5382-econgeo-2018-4590__1841__marikana-lonmin
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__falcondo,https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__falcondo
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10008418,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10008418
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__chironde,https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__chironde
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__60001627,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__60001627
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10079608,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10079608
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10079654,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10079654
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10079652,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10079654
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10079656,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10079654
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__kuhmo-arola,https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__kuhmo-arola
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__kuhmo-kauniinlampi,https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__kuhmo-arola
https://minmod.isi.edu/resource/site__10-5382-econgeo-2018-4590__839__kalatongke,https://minmod.isi.edu/resource/site__10-5382-econgeo-2018-4590__839__kalatongke
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10073073,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10073073
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10139415,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10139415
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10159292,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10159292
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10041570,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10041570
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10041663,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10041570
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10041662,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10041570
https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__va013,https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__va013
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10113716,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10113716
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10230126,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10230126
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10024480,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10230126
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10255950,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10255950
https://minmod.isi.edu/resource/site__10-5382-econgeo-2018-4590__625__roughrider-east-west-cu-zones-only,https://minmod.isi.edu/resource/site__10-5382-econgeo-2018-4590__625__roughrider-east-west-cu-zones-only
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__loukinen,https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__loukinen
https://minmod.isi.edu/resource/site__api-cdr-land-v1-docs-documents__02f2b7150677c5fb67cbcf3159dc3ab3c30b53e5a086fe6013ae6fbd7984b51dd5,https://minmod.isi.edu/resource/site__api-cdr-land-v1-docs-documents__02f2b7150677c5fb67cbcf3159dc3ab3c30b53e5a086fe6013ae6fbd7984b51dd5
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10039232,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10039232
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10157120,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10157120
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10098381,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10098381
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10002448,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10002448
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10067570,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10002448
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10185518,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10185518
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10279169,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10279169
https://minmod.isi.edu/resource/site__w3id-org-usgs-z-4530692-5u3z45rn__1,https://minmod.isi.edu/resource/site__w3id-org-usgs-z-4530692-5u3z45rn__1
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__modikwa,https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__modikwa
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10070513,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10070513
https://minmod.isi.edu/resource/site__w3id-org-usgs-z-4530692-b46zzmet__1,https://minmod.isi.edu/resource/site__w3id-org-usgs-z-4530692-b46zzmet__1
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__60000595,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__60000595
https://minmod.isi.edu/resource/site__10-5382-econgeo-2018-4590__162__kambalda-field,https://minmod.isi.edu/resource/site__10-5382-econgeo-2018-4590__162__kambalda-field
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10038083,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10038083
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10001400,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10038083
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10209111,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10038083
https://minmod.isi.edu/resource/site__10-5382-econgeo-2018-4590__475__hart,https://minmod.isi.edu/resource/site__10-5382-econgeo-2018-4590__475__hart
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10177367,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10177367
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10033290,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10177367
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10225422,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10177367
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10152822,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10177367
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10033282,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10177367
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10225241,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10177367
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10128792,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10128792
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10033306,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10128792
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10155994,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10155994
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10185564,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10185564
https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__mf062,https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__mf062
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__60001678,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__60001678
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10280038,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10280038
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__60000648,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__60000648
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__60000602,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__60000648
https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__ea021,https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__ea021
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10033760,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10033760
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10048466,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10048466
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10211569,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10211569
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__agua-branca,https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__agua-branca
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__pedra-branca-pges,https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__agua-branca
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-laterite__68,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-laterite__68
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10182969,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10182969
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10237669,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10237669
https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__mh171,https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__mh171
https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__lg026,https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__lg026
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__masinloc,https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__masinloc
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10056552,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10056552
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10221561,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10221561
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10038230,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10038230
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__zolotoprozhskoe,https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__zolotoprozhskoe
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-laterite__13,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-laterite__13
