source_id,record_id,GroupID
MRDS,10039335,1334
MRDS,10039336,1389
MRDS,10039337,1593
MRDS,10039338,110
MRDS,10039339,1148
MRDS,10039340,1448
MRDS,10039341,1288
MRDS,10039342,753
MRDS,10039343,417
MRDS,10039344,331
MRDS,10039345,1909
MRDS,10039348,739
MRDS,10039349,372
MRDS,10039350,958
MRDS,10039351,1910
MRDS,10039352,514
MRDS,10039353,1316
MRDS,10039354,779
MRDS,10039355,1572
MRDS,10039356,1522
MRDS,10039357,581
MRDS,10039358,776
MRDS,10039359,241
MRDS,10039360,1290
MRDS,10039361,1656
MRDS,10039371,809
MRDS,10039378,1483
MRDS,10039379,1911
MRDS,10039579,469
MRDS,10040008,702
MRDS,10040151,96
MRDS,10040154,48
MRDS,10040157,68
MRDS,10040159,964
MRDS,10040166,1432
MRDS,10040170,1084
MRDS,10040180,1792
MRDS,10040181,54
MRDS,10040222,1781
MRDS,10040483,846
MRDS,10040671,1549
MRDS,10040960,147
MRDS,10041091,63
MRDS,10041170,400
MRDS,10041302,788
MRDS,10041303,1737
MRDS,10041311,366
MRDS,10041401,1302
MRDS,10041402,908
MRDS,10041403,942
MRDS,10041569,199
MRDS,10041570,597
MRDS,10041660,1107
MRDS,10041661,424
MRDS,10041662,1584
MRDS,10041663,1530
MRDS,10041727,1912
MRDS,10042336,1579
MRDS,10042342,1703
MRDS,10042344,102
MRDS,10042345,819
MRDS,10042347,914
MRDS,10042372,1556
MRDS,10042384,1653
MRDS,10042391,992
MRDS,10042397,1078
MRDS,10042685,416
MRDS,10042687,398
MRDS,10042725,292
MRDS,10042880,761
MRDS,10042983,877
MRDS,10043117,7
MRDS,10043140,919
MRDS,10043141,1005
MRDS,10043185,1625
MRDS,10043243,1635
MRDS,10043259,310
MRDS,10043266,1120
MRDS,10043268,1051
MRDS,10043680,1266
MRDS,10043728,1517
MRDS,10043962,986
MRDS,10044194,255
MRDS,10044699,44
MRDS,10044714,608
MRDS,10045082,544
MRDS,10045365,889
MRDS,10045368,871
MRDS,10045688,1777
MRDS,10047005,1090
MRDS,10047179,1146
MRDS,10047314,1490
MRDS,10047353,86
MRDS,10047365,1340
MRDS,10047426,1059
MRDS,10047502,1642
MRDS,10047503,1642
MRDS,10047811,1913
MRDS,10047827,1039
MRDS,10047917,87
MRDS,10047983,383
MRDS,10047996,459
MRDS,10048000,1134
MRDS,10048002,1655
MRDS,10048024,123
MRDS,10048031,326
MRDS,10048038,133
MRDS,10048446,907
MRDS,10048460,356
MRDS,10048462,795
MRDS,10048466,615
MRDS,10048478,343
MRDS,10048496,1086
MRDS,10048501,1832
MRDS,10048502,102
MRDS,10048504,1434
MRDS,10048505,102
MRDS,10048506,633
MRDS,10048507,695
MRDS,10048508,1442
MRDS,10048509,1582
MRDS,10048510,102
MRDS,10048511,682
MRDS,10048512,1524
MRDS,10048513,1524
MRDS,10048514,1524
MRDS,10048518,1914
MRDS,10048520,1915
MRDS,10048522,102
MRDS,10048523,20
MRDS,10048608,1335
MRDS,10048632,826
MRDS,10048643,1916
MRDS,10048644,1917
MRDS,10048648,487
MRDS,10048658,914
MRDS,10049097,1225
MRDS,10049487,1230
MRDS,10052654,1016
MRDS,10052659,662
MRDS,10052666,614
MRDS,10052679,55
MRDS,10052680,1803
MRDS,10052685,244
MRDS,10052914,1581
MRDS,10053281,793
MRDS,10053333,1386
MRDS,10053357,1786
MRDS,10053464,398
MRDS,10053688,567
MRDS,10053914,315
MRDS,10054775,263
MRDS,10055089,1516
MRDS,10055197,1486
MRDS,10055388,551
MRDS,10055839,912
MRDS,10055842,192
MRDS,10055845,1381
MRDS,10055896,788
MRDS,10055939,622
MRDS,10055969,1556
MRDS,10055997,199
MRDS,10056088,87
MRDS,10056099,826
MRDS,10056111,261
MRDS,10056235,992
MRDS,10056245,258
MRDS,10056246,1582
MRDS,10056247,102
MRDS,10056248,1115
MRDS,10056249,1442
MRDS,10056250,1364
MRDS,10056251,819
MRDS,10056252,1524
MRDS,10056253,1506
MRDS,10056254,99
MRDS,10056255,5
MRDS,10056256,102
MRDS,10056257,102
MRDS,10056259,1442
MRDS,10056260,1240
MRDS,10056261,1384
MRDS,10056262,617
MRDS,10056263,1548
MRDS,10056351,186
MRDS,10056371,141
MRDS,10056416,1496
MRDS,10056552,1716
MRDS,10057278,1807
MRDS,10057279,51
MRDS,10057337,1918
MRDS,10058124,1919
MRDS,10058820,111
MRDS,10059578,140
MRDS,10060670,900
MRDS,10060671,603
MRDS,10060672,228
MRDS,10060676,202
MRDS,10060741,945
MRDS,10060745,1021
MRDS,10060832,1920
MRDS,10061550,659
MRDS,10061551,649
MRDS,10061559,83
MRDS,10061749,1921
MRDS,10061782,467
MRDS,10062008,607
MRDS,10062418,1100
MRDS,10062439,589
MRDS,10063696,1922
MRDS,10063739,934
MRDS,10063847,1112
MRDS,10063981,1569
MRDS,10064326,1184
MRDS,10064328,1923
MRDS,10065478,1814
MRDS,10065479,694
MRDS,10065480,228
MRDS,10065483,510
MRDS,10065639,290
MRDS,10065640,290
MRDS,10065641,1758
MRDS,10065642,290
MRDS,10065643,290
MRDS,10065652,149
MRDS,10065665,1924
MRDS,10065683,1925
MRDS,10065694,1711
MRDS,10066760,128
MRDS,10066762,1585
MRDS,10066763,1692
MRDS,10067409,1093
MRDS,10067413,130
MRDS,10067416,130
MRDS,10067429,130
MRDS,10067481,130
MRDS,10067486,130
MRDS,10067487,130
MRDS,10067488,130
MRDS,10067491,130
MRDS,10067526,799
MRDS,10067528,308
MRDS,10067530,692
MRDS,10067532,927
MRDS,10067533,1764
MRDS,10067534,991
MRDS,10067535,237
MRDS,10067537,1280
MRDS,10067538,1047
MRDS,10067539,960
MRDS,10067565,533
MRDS,10067570,1605
MRDS,10067572,2
MRDS,10067573,854
MRDS,10067574,1046
MRDS,10067575,1926
MRDS,10067576,890
MRDS,10067579,1167
MRDS,10067580,1479
MRDS,10067581,1927
MRDS,10067582,570
MRDS,10067587,558
MRDS,10067588,604
MRDS,10067589,765
MRDS,10067590,789
MRDS,10067591,1559
MRDS,10067592,769
MRDS,10067593,1591
MRDS,10067720,800
MRDS,10067769,189
MRDS,10067821,1928
MRDS,10067822,519
MRDS,10067823,220
MRDS,10067824,439
MRDS,10067825,472
MRDS,10067827,1929
MRDS,10067828,545
MRDS,10067829,773
MRDS,10067830,314
MRDS,10067831,634
MRDS,10067832,1159
MRDS,10067833,7
MRDS,10067835,25
MRDS,10067838,587
MRDS,10067843,1360
MRDS,10067844,317
MRDS,10067845,1234
MRDS,10067846,88
MRDS,10067847,23
MRDS,10067848,1826
MRDS,10067849,569
MRDS,10067850,1543
MRDS,10067851,1101
MRDS,10067853,830
MRDS,10067854,1010
MRDS,10067855,1357
MRDS,10067856,177
MRDS,10067857,1333
MRDS,10067858,477
MRDS,10067859,205
MRDS,10067860,639
MRDS,10067862,606
MRDS,10067863,1227
MRDS,10067864,924
MRDS,10067866,1493
MRDS,10067867,1455
MRDS,10067868,1538
MRDS,10068172,1930
MRDS,10068210,552
MRDS,10068215,1278
MRDS,10068216,912
MRDS,10068217,1062
MRDS,10068218,261
MRDS,10068219,1170
MRDS,10068220,788
MRDS,10068221,364
MRDS,10068222,185
MRDS,10068223,84
MRDS,10068224,1931
MRDS,10068225,1932
MRDS,10068226,192
MRDS,10068227,1737
MRDS,10068456,1799
MRDS,10068465,259
MRDS,10068485,1830
MRDS,10068855,323
MRDS,10068937,737
MRDS,10068938,737
MRDS,10069035,839
MRDS,10069036,851
MRDS,10069193,1307
MRDS,10069194,501
MRDS,10069195,751
MRDS,10069196,136
MRDS,10069197,1310
MRDS,10069198,1216
MRDS,10069212,443
MRDS,10069213,1588
MRDS,10069214,1572
MRDS,10069215,779
MRDS,10069216,1392
MRDS,10069217,804
MRDS,10069218,776
MRDS,10069219,792
MRDS,10069220,1933
MRDS,10069221,1934
MRDS,10069223,1935
MRDS,10069224,1502
MRDS,10069225,1936
MRDS,10069226,1646
MRDS,10069227,1139
MRDS,10069228,1407
MRDS,10069229,1089
MRDS,10069230,1089
MRDS,10069231,1937
MRDS,10069232,501
MRDS,10069233,673
MRDS,10069234,1408
MRDS,10069236,57
MRDS,10069237,8
MRDS,10069238,1306
MRDS,10069239,906
MRDS,10069240,1587
MRDS,10069241,1669
MRDS,10069242,159
MRDS,10069243,1633
MRDS,10069244,661
MRDS,10069245,1024
MRDS,10069246,1723
MRDS,10069248,1250
MRDS,10069249,1282
MRDS,10069250,246
MRDS,10069251,1453
MRDS,10069252,246
MRDS,10069253,1837
MRDS,10069254,246
MRDS,10069255,1938
MRDS,10069256,1939
MRDS,10069257,1218
MRDS,10069258,1218
MRDS,10069259,1382
MRDS,10069260,1382
MRDS,10069261,313
MRDS,10069262,1940
MRDS,10069263,1382
MRDS,10069264,454
MRDS,10069265,817
MRDS,10069266,1941
MRDS,10069267,1471
MRDS,10069268,466
MRDS,10069269,627
MRDS,10069270,320
MRDS,10069271,1942
MRDS,10069296,1019
MRDS,10069370,1290
MRDS,10069371,241
MRDS,10069372,501
MRDS,10069373,1216
MRDS,10069376,917
MRDS,10069377,415
MRDS,10069379,755
MRDS,10069419,1943
MRDS,10069621,1726
MRDS,10069622,1690
MRDS,10069626,595
MRDS,10069631,1422
MRDS,10069632,516
MRDS,10069635,1431
MRDS,10069637,1624
MRDS,10069645,1331
MRDS,10069646,835
MRDS,10069650,1766
MRDS,10069651,676
MRDS,10069652,329
MRDS,10069679,355
MRDS,10069680,1759
MRDS,10069696,1767
MRDS,10069938,918
MRDS,10069962,457
MRDS,10069968,460
MRDS,10070063,1944
MRDS,10070064,520
MRDS,10070065,1945
MRDS,10070066,500
MRDS,10070067,1946
MRDS,10070068,1537
MRDS,10070069,89
MRDS,10070070,895
MRDS,10070071,1264
MRDS,10070072,148
MRDS,10070073,148
