source_id,record_id,GroupID
MRDS,10014363,1548
MRDS,10014364,1185
MRDS,10014365,2129
MRDS,10014366,4039
MRDS,10014367,4813
MRDS,10014368,4189
MRDS,10014369,4642
MRDS,10014370,1918
MRDS,10014390,2231
MRDS,10014503,453
MRDS,10014517,5229
MRDS,10014518,1581
MRDS,10014523,4779
MRDS,10014524,5161
MRDS,10014525,3166
MRDS,10014526,4085
MRDS,10014527,4087
MRDS,10014528,345
MRDS,10014555,2558
MRDS,10014607,1553
MRDS,10014658,2236
MRDS,10014659,976
MRDS,10014660,2191
MRDS,10014661,2217
MRDS,10014662,2217
MRDS,10014694,2225
MRDS,10014804,4398
MRDS,10014829,3567
MRDS,10014862,402
MRDS,10014864,2904
MRDS,10014865,2904
MRDS,10014866,2904
MRDS,10014867,2904
MRDS,10015316,5230
MRDS,10015621,669
MRDS,10015815,1054
MRDS,10015816,1054
MRDS,10015832,1621
MRDS,10015833,4998
MRDS,10015834,4373
MRDS,10015910,4740
MRDS,10015918,1899
MRDS,10015937,3035
MRDS,10015946,1233
MRDS,10015948,1155
MRDS,10015952,2631
MRDS,10015957,2631
MRDS,10015962,1601
MRDS,10015979,127
MRDS,10015980,4542
MRDS,10015993,3275
MRDS,10015994,5149
MRDS,10016006,369
MRDS,10016238,5231
MRDS,10016342,2314
MRDS,10016347,1202
MRDS,10016445,3164
MRDS,10016454,2314
MRDS,10016458,4091
MRDS,10016459,1202
MRDS,10016460,1246
MRDS,10016463,4286
MRDS,10016465,2410
MRDS,10016467,3556
MRDS,10016468,3917
MRDS,10016471,2597
MRDS,10016473,3917
MRDS,10016737,80
MRDS,10017078,2812
MRDS,10017079,3238
MRDS,10017080,2966
MRDS,10017087,4738
MRDS,10017189,5017
MRDS,10017193,4804
MRDS,10017194,4803
MRDS,10017195,4244
MRDS,10017271,3621
MRDS,10017273,763
MRDS,10017274,1973
MRDS,10017297,10
MRDS,10017299,10
MRDS,10017302,4261
MRDS,10017303,1726
MRDS,10017306,10
MRDS,10017308,4148
MRDS,10017311,3566
MRDS,10017312,2301
MRDS,10017313,10
MRDS,10017314,265
MRDS,10017315,3292
MRDS,10017316,3606
MRDS,10017318,1641
MRDS,10017319,10
MRDS,10017358,4496
MRDS,10017380,2736
MRDS,10017381,3437
MRDS,10017395,2966
MRDS,10017399,23
MRDS,10017400,3161
MRDS,10017401,127
MRDS,10017402,1073
MRDS,10017403,4572
MRDS,10017404,4360
MRDS,10017407,4139
MRDS,10017417,476
MRDS,10017509,1543
MRDS,10017518,1482
MRDS,10017519,751
MRDS,10017520,10
MRDS,10017524,10
MRDS,10017525,3753
MRDS,10017530,4213
MRDS,10017531,10
MRDS,10017534,4911
MRDS,10017535,1097
MRDS,10017537,4673
MRDS,10017569,3335
MRDS,10017609,1206
MRDS,10017617,33
MRDS,10017701,2753
MRDS,10017826,2911
MRDS,10017828,3664
MRDS,10017947,2025
MRDS,10017948,3906
MRDS,10017949,882
MRDS,10018121,1635
MRDS,10018125,280
MRDS,10018297,4324
MRDS,10018486,1294
MRDS,10018493,2344
MRDS,10018494,1638
MRDS,10018496,2189
MRDS,10018497,2189
MRDS,10018503,1507
MRDS,10018507,1962
MRDS,10018548,1735
MRDS,10018596,4531
MRDS,10018652,3216
MRDS,10018654,4551
MRDS,10018655,614
MRDS,10018656,918
MRDS,10018657,4004
MRDS,10018658,3816
MRDS,10018659,2987
MRDS,10018660,2725
MRDS,10018665,432
MRDS,10018668,4161
MRDS,10018669,3269
MRDS,10018670,1294
MRDS,10018688,994
MRDS,10019005,1226
MRDS,10019009,5004
MRDS,10019010,955
MRDS,10019011,2305
MRDS,10019067,4628
MRDS,10019068,4025
MRDS,10019069,2815
MRDS,10019070,1140
MRDS,10019071,4966
MRDS,10019079,1046
MRDS,10019080,2160
MRDS,10019106,1055
MRDS,10019107,1156
MRDS,10019163,3787
MRDS,10019165,813
MRDS,10019166,3450
MRDS,10019262,718
MRDS,10019263,2378
MRDS,10019264,4895
MRDS,10019267,1087
MRDS,10019339,2320
MRDS,10019352,1276
MRDS,10019360,4676
MRDS,10019366,3276
MRDS,10019429,2106
MRDS,10019431,2559
MRDS,10019432,4706
MRDS,10019433,3439
MRDS,10019434,1978
MRDS,10019435,3381
MRDS,10019443,425
MRDS,10019447,4975
MRDS,10019450,3853
MRDS,10019460,1404
MRDS,10019503,4466
MRDS,10019504,839
MRDS,10019525,824
MRDS,10019526,41
MRDS,10019541,522
MRDS,10019610,4083
MRDS,10019697,4858
MRDS,10019781,2136
MRDS,10019787,1745
MRDS,10019835,3569
MRDS,10019865,1349
MRDS,10019895,1305
MRDS,10019913,1796
MRDS,10019914,4405
MRDS,10019915,2486
MRDS,10019942,2615
MRDS,10019943,395
MRDS,10019944,4347
MRDS,10019945,4795
MRDS,10020069,1247
MRDS,10020102,3890
MRDS,10020290,4561
MRDS,10020452,5232
MRDS,10020477,3358
MRDS,10020478,2845
MRDS,10020860,2334
MRDS,10021011,2710
MRDS,10021033,2904
MRDS,10021034,1686
MRDS,10021087,4346
MRDS,10021089,2931
MRDS,10021090,3236
MRDS,10021091,3956
MRDS,10021103,4080
MRDS,10021111,4526
MRDS,10021124,4762
MRDS,10021143,1856
MRDS,10021147,5233
MRDS,10021159,145
MRDS,10021160,4618
MRDS,10021161,3890
MRDS,10021163,3890
MRDS,10021165,4924
MRDS,10021178,1063
MRDS,10021179,4173
MRDS,10021194,708
MRDS,10021199,1725
MRDS,10021200,2432
MRDS,10021203,3618
MRDS,10021204,1148
MRDS,10021205,2276
MRDS,10021206,4211
MRDS,10021232,2065
MRDS,10021244,1300
MRDS,10021520,4412
MRDS,10021582,3418
MRDS,10021604,5234
MRDS,10021609,4105
MRDS,10021610,1874
MRDS,10021611,5235
MRDS,10021612,2998
MRDS,10021613,329
MRDS,10021614,686
MRDS,10021615,1124
MRDS,10021616,4741
MRDS,10021617,5236
MRDS,10021618,2846
MRDS,10021620,2469
MRDS,10021621,2151
MRDS,10021623,1754
MRDS,10021624,885
MRDS,10021625,415
MRDS,10021626,4636
MRDS,10021627,4065
MRDS,10021629,3740
MRDS,10021630,3750
MRDS,10021631,4681
MRDS,10021632,4167
MRDS,10021633,3910
MRDS,10021637,4665
MRDS,10021639,1679
MRDS,10021640,3539
MRDS,10021641,5237
MRDS,10021642,1904
MRDS,10021643,4426
MRDS,10021644,876
MRDS,10021646,3102
MRDS,10021647,1931
MRDS,10021648,2821
MRDS,10021649,2722
MRDS,10021650,1861
MRDS,10021651,1597
MRDS,10021653,3717
MRDS,10021654,1737
MRDS,10021655,1375
MRDS,10021656,4419
MRDS,10021657,5238
MRDS,10021658,5239
MRDS,10021659,3330
MRDS,10021661,599
MRDS,10021662,4830
MRDS,10021663,4170
MRDS,10021665,4909
MRDS,10021666,4865
MRDS,10021688,760
MRDS,10021690,4143
MRDS,10022405,2667
MRDS,10022412,1828
MRDS,10022652,4626
MRDS,10022653,4560
MRDS,10022654,1631
MRDS,10022655,2457
MRDS,10022670,4626
MRDS,10022671,3914
MRDS,10022727,720
MRDS,10022728,3096
MRDS,10022775,4545
MRDS,10022776,2579
MRDS,10022781,2617
MRDS,10022789,3836
MRDS,10022900,4730
MRDS,10022901,2227
MRDS,10022902,2676
MRDS,10022904,4121
MRDS,10022918,870
MRDS,10022919,3780
MRDS,10022920,2983
MRDS,10023015,2477
MRDS,10023473,879
MRDS,10024770,1296
MRDS,10024772,946
MRDS,10024775,56
MRDS,10024776,874
MRDS,10024778,3897
MRDS,10024779,4521
MRDS,10024780,2237
MRDS,10024781,3933
MRDS,10024782,1569
MRDS,10024783,4418
MRDS,10024784,1032
MRDS,10024785,5240
MRDS,10024786,1319
MRDS,10024787,1590
MRDS,10024788,2841
MRDS,10024789,152
MRDS,10024790,2158
MRDS,10024791,5241
MRDS,10024792,5242
MRDS,10024793,5243
MRDS,10024795,5244
MRDS,10024796,923
MRDS,10024797,923
MRDS,10024798,3339
MRDS,10024799,4322
MRDS,10024800,695
MRDS,10024801,5245
MRDS,10024802,1680
MRDS,10024803,2799
MRDS,10024805,4805
MRDS,10024809,411
MRDS,10024810,1914
MRDS,10024811,491
MRDS,10024812,1143
MRDS,10024813,2004
MRDS,10024814,3486
MRDS,10024815,1357
MRDS,10025080,3311
MRDS,10025082,3311
MRDS,10025085,2868
MRDS,10025086,1664
MRDS,10025087,4967
MRDS,10025088,3311
MRDS,10025089,2324
MRDS,10025092,2324
MRDS,10025099,2868
MRDS,10025117,2967
MRDS,10025118,1664
MRDS,10026447,3858
MRDS,10026455,830
MRDS,10026613,1096
MRDS,10026616,5246
MRDS,10026658,3979
MRDS,10026721,793
MRDS,10026723,1314
MRDS,10026724,1380
MRDS,10026749,1377
MRDS,10026761,5247
MRDS,10026787,3303
MRDS,10026789,4024
MRDS,10026794,3340
MRDS,10026807,5154
MRDS,10026838,1112
MRDS,10026844,1057
MRDS,10026853,4955
MRDS,10026870,374
MRDS,10026876,5248
MRDS,10026915,2592
MRDS,10026916,2311
MRDS,10026925,3977
MRDS,10026926,2152
MRDS,10026928,3185
MRDS,10026938,1240
MRDS,10026944,3515
MRDS,10026967,4727
MRDS,10026984,4716
MRDS,10026985,5249
MRDS,10026986,1758
MRDS,10026998,4432
MRDS,10027019,2656
MRDS,10027020,161
MRDS,10027038,4546
MRDS,10027039,2932
MRDS,10027043,1840
MRDS,10027067,3045
MRDS,10027071,2252
MRDS,10027122,3477
MRDS,10027142,3138
MRDS,10027143,4797
MRDS,10027151,1485
MRDS,10027167,1728
MRDS,10027191,2451
MRDS,10027196,2354
MRDS,10027202,2912
MRDS,10027278,3525
MRDS,10027281,2763
MRDS,10027294,2496
MRDS,10027315,4420
MRDS,10027317,4847
MRDS,10027334,1416
MRDS,10027335,4444
MRDS,10027337,4918
MRDS,10027404,5250
MRDS,10027437,1961
MRDS,10027528,672
MRDS,10027529,2527
MRDS,10027530,3564
MRDS,10027539,197
MRDS,10027555,3500
MRDS,10027556,1772
MRDS,10027557,1868
MRDS,10027575,4240
MRDS,10027577,2259
MRDS,10027578,2580
MRDS,10027579,490
MRDS,10027596,357
MRDS,10027611,1396
MRDS,10027612,1965
MRDS,10027613,2714
MRDS,10027615,5251
MRDS,10027616,1607
MRDS,10027617,4297
MRDS,10027656,5074
MRDS,10027662,581
MRDS,10027687,2375
MRDS,10027688,2019
MRDS,10027691,1059
MRDS,10027692,4991
MRDS,10027693,1598
MRDS,10027706,46
MRDS,10027707,5252
MRDS,10027708,644
MRDS,10027709,1878
MRDS,10027754,5253
MRDS,10027787,3018
MRDS,10027788,1333
MRDS,10027858,1968
MRDS,10027881,120
MRDS,10027884,2480
MRDS,10027896,3274
MRDS,10028001,3219
MRDS,10028002,699
MRDS,10028011,1800
MRDS,10029519,3005
MRDS,10029520,3061
MRDS,10029708,5254
MRDS,10030131,930
MRDS,10030249,2280
MRDS,10030282,4793
MRDS,10030389,2245
MRDS,10030808,1846
MRDS,10031206,1593
MRDS,10031207,1593
MRDS,10031213,4230
MRDS,10031227,2880
MRDS,10031275,725
MRDS,10031276,2880
MRDS,10031277,2880
MRDS,10031278,4269
MRDS,10031279,703
MRDS,10031280,2880
MRDS,10031281,2880
MRDS,10031282,1100
MRDS,10031296,3759
MRDS,10031299,4964
MRDS,10031451,479
MRDS,10031452,3127
MRDS,10031458,438
MRDS,10031459,1326
MRDS,10031472,4122
MRDS,10031476,2381
MRDS,10031495,5255
MRDS,10031512,1791
MRDS,10031522,4258
MRDS,10031523,2582
MRDS,10031524,4289
MRDS,10031525,3471
MRDS,10031528,2835
MRDS,10031530,4136
MRDS,10031532,3754
MRDS,10031543,4810
MRDS,10031546,4543
MRDS,10031547,2934
MRDS,10031549,5164
MRDS,10031583,3572
MRDS,10032150,1091
MRDS,10032331,2561
MRDS,10032625,4284
MRDS,10032676,1019
MRDS,10032750,2794
MRDS,10032758,3644
MRDS,10032780,3285
MRDS,10032781,3560
MRDS,10032784,2304
MRDS,10032786,4226
MRDS,10032794,2417
MRDS,10032843,3271
MRDS,10032856,3054
MRDS,10032857,293
MRDS,10033056,945
MRDS,10033188,957
MRDS,10033338,625
MRDS,10033350,4835
MRDS,10033414,1190
MRDS,10033426,4155
MRDS,10034012,2262
MRDS,10034029,241
MRDS,10034035,1361
MRDS,10034080,1971
MRDS,10034161,3932
MRDS,10034193,973
MRDS,10034361,1266
MRDS,10034388,4846
MRDS,10034929,4484
MRDS,10035142,3694
MRDS,10035143,4026
MRDS,10035144,3807
MRDS,10035145,1351
MRDS,10035146,2087
MRDS,10035147,2817
MRDS,10035148,1419
MRDS,10035149,5256
MRDS,10035150,4775
MRDS,10035151,4205
MRDS,10035152,3201
MRDS,10035153,4448
MRDS,10035154,11
MRDS,10035155,1689
MRDS,10035156,4038
MRDS,10035157,5051
MRDS,10035158,3570
MRDS,10035159,1881
MRDS,10035160,70
MRDS,10035161,3490
MRDS,10035162,4038
MRDS,10035163,836
MRDS,10035164,2813
MRDS,10035165,2974
MRDS,10035166,4200
MRDS,10035167,2756
MRDS,10035168,3083
MRDS,10035169,2586
MRDS,10035170,3726
MRDS,10035171,3726
MRDS,10035172,5257
MRDS,10035173,3697
MRDS,10035174,3480
MRDS,10035175,3006
MRDS,10035176,558
MRDS,10035177,1842
MRDS,10035178,3133
MRDS,10035179,1359
MRDS,10035180,4126
MRDS,10035181,1026
MRDS,10035182,391
MRDS,10035183,2120
MRDS,10035184,3527
MRDS,10035185,1443
MRDS,10035186,4157
MRDS,10035187,595
MRDS,10035188,185
MRDS,10035189,4983
MRDS,10035190,2742
MRDS,10035191,2871
MRDS,10035192,3755
MRDS,10035193,4060
MRDS,10035194,4267
MRDS,10035195,3987
MRDS,10035196,172
MRDS,10035197,2166
MRDS,10035198,965
MRDS,10035199,3368
MRDS,10035200,1450
MRDS,10035201,3464
MRDS,10035202,1035
MRDS,10035203,4492
MRDS,10035204,3433
MRDS,10035205,1632
MRDS,10035206,3433
MRDS,10035207,2295
MRDS,10035208,5127
MRDS,10035209,4770
MRDS,10035210,4337
MRDS,10035211,3847
MRDS,10035212,4989
MRDS,10035213,2015
MRDS,10035214,3866
MRDS,10035215,3841
MRDS,10035216,4134
MRDS,10035217,1016
MRDS,10035218,2619
MRDS,10035219,1331
MRDS,10035220,3742
MRDS,10035221,3899
MRDS,10035222,4376
MRDS,10035223,4231
MRDS,10035224,4684
MRDS,10035225,4437
MRDS,10035226,2791
MRDS,10035227,2739
MRDS,10035228,3175
MRDS,10035229,173
MRDS,10035230,4333
MRDS,10035231,1344
MRDS,10035232,1819
MRDS,10035233,756
MRDS,10035234,4387
MRDS,10035235,4912
MRDS,10035236,2795
MRDS,10035237,1575
MRDS,10035238,4713
MRDS,10035239,4353
MRDS,10035240,99
MRDS,10035241,4400
MRDS,10035242,3785
MRDS,10035243,3845
MRDS,10035244,4841
MRDS,10035245,2187
MRDS,10035246,2032
MRDS,10035247,5064
MRDS,10035248,5021
MRDS,10035249,4232
MRDS,10035250,4384
MRDS,10035251,3149
MRDS,10035252,4796
MRDS,10035253,1395
MRDS,10035254,1925
MRDS,10035255,2850
MRDS,10035256,2683
MRDS,10035257,1647
MRDS,10035258,2892
MRDS,10035259,4309
MRDS,10035260,3215
MRDS,10035261,3342
MRDS,10035262,1526
MRDS,10035263,2718
MRDS,10035264,3873
MRDS,10035265,3157
MRDS,10035266,445
MRDS,10035267,5038
MRDS,10035268,2071
MRDS,10035269,4378
MRDS,10035270,44
MRDS,10035271,2548
MRDS,10035272,3452
MRDS,10035273,1848
MRDS,10035274,2012
MRDS,10035275,902
MRDS,10035276,4162
MRDS,10035277,828
MRDS,10035278,1762
MRDS,10035279,2208
MRDS,10035280,4801
MRDS,10035281,4801
MRDS,10035282,802
MRDS,10035283,1299
MRDS,10035284,2188
MRDS,10035285,333
MRDS,10035286,2318
MRDS,10035287,1650
MRDS,10035288,2680
MRDS,10035289,604
MRDS,10035290,4103
MRDS,10035291,1402
MRDS,10035292,2880
MRDS,10035293,3905
MRDS,10035294,1453
MRDS,10035295,1923
MRDS,10035296,1695
MRDS,10035297,1695
MRDS,10035298,4287
MRDS,10035299,4159
MRDS,10035300,361
MRDS,10035301,4010
MRDS,10035302,2148
MRDS,10035303,1182
MRDS,10035304,4771
MRDS,10035305,4208
MRDS,10035306,5258
MRDS,10035307,2099
MRDS,10035308,1522
MRDS,10035309,3930
MRDS,10035310,2505
MRDS,10035311,257
MRDS,10035312,4747
MRDS,10035313,4742
MRDS,10035314,4162
MRDS,10035315,4378
MRDS,10035316,3721
MRDS,10035317,892
MRDS,10035318,1806
MRDS,10035319,1950
MRDS,10035320,3612
MRDS,10035321,4952
MRDS,10035322,3718
MRDS,10035323,4318
MRDS,10035324,1527
MRDS,10035325,1550
MRDS,10035326,5024
MRDS,10035327,3911
MRDS,10035328,2479
MRDS,10035329,898
MRDS,10035330,198
MRDS,10035331,354
MRDS,10035332,4824
MRDS,10035333,817
MRDS,10035334,2945
MRDS,10035335,2760
MRDS,10035336,667
MRDS,10035337,4404
MRDS,10035338,4397
MRDS,10035339,4910
MRDS,10035340,775
MRDS,10035341,3435
MRDS,10035342,4250
MRDS,10035343,4744
MRDS,10035344,4558
MRDS,10035345,3665
MRDS,10035346,4671
MRDS,10035347,2028
MRDS,10035348,1936
MRDS,10035349,4317
MRDS,10035350,4866
MRDS,10035351,4558
MRDS,10035352,1001
MRDS,10035353,1273
MRDS,10035354,3545
MRDS,10035355,2279
MRDS,10035356,1718
MRDS,10035357,162
MRDS,10035358,2735
MRDS,10035359,364
MRDS,10035360,132
MRDS,10035361,4520
MRDS,10035362,146
MRDS,10035638,3865
MRDS,10035651,1410
MRDS,10035669,3992
MRDS,10035670,5159
MRDS,10035693,527
MRDS,10035778,2970
MRDS,10036245,3958
MRDS,10036248,3322
MRDS,10036249,3663
MRDS,10036426,3354
MRDS,10036492,3593
MRDS,10036677,2870
MRDS,10036680,450
MRDS,10036690,1435
MRDS,10036800,2564
MRDS,10036806,1870
MRDS,10036811,5259
MRDS,10036816,4961
MRDS,10036827,111
MRDS,10036832,4277
MRDS,10036843,1773
MRDS,10036897,403
MRDS,10036937,2691
MRDS,10037015,1160
MRDS,10037016,32
MRDS,10037019,4927
MRDS,10037024,4422
MRDS,10037025,2670
MRDS,10037028,3996
MRDS,10037029,384
MRDS,10037036,1242
MRDS,10037037,375
MRDS,10037038,3671
MRDS,10037057,1303
MRDS,10037060,4724
MRDS,10037063,1902
MRDS,10037077,4702
MRDS,10037119,5010
MRDS,10037121,4341
MRDS,10037131,4984
MRDS,10037133,1175
MRDS,10037134,2255
MRDS,10037151,4734
MRDS,10037153,502
MRDS,10037186,996
MRDS,10037243,1517
MRDS,10037252,2616
MRDS,10037267,1652
MRDS,10037271,4109
MRDS,10037272,4147
MRDS,10037273,5026
MRDS,10037278,5118
MRDS,10037285,129
MRDS,10037286,1716
MRDS,10037287,3072
MRDS,10037290,1144
MRDS,10037294,0
MRDS,10037295,287
MRDS,10037299,4832
MRDS,10037300,4832
MRDS,10037301,5080
MRDS,10037322,4749
MRDS,10037323,2584
MRDS,10037324,3243
MRDS,10037325,0
MRDS,10037332,1141
MRDS,10037336,2213
MRDS,10037368,4088
MRDS,10037370,5260
MRDS,10037383,1205
MRDS,10037397,4969
MRDS,10037398,184
MRDS,10037417,4197
MRDS,10037436,4439
MRDS,10037438,506
MRDS,10037440,3197
MRDS,10037441,2041
MRDS,10037462,4427
MRDS,10037471,1649
MRDS,10037491,2132
MRDS,10037492,4190
MRDS,10037493,4818
MRDS,10037494,3132
MRDS,10037495,3132
MRDS,10037496,3132
MRDS,10037497,3132
MRDS,10037498,3132
MRDS,10037499,3132
MRDS,10037500,3132
MRDS,10037505,1227
MRDS,10037508,112
MRDS,10037509,112
MRDS,10037510,112
MRDS,10037511,112
MRDS,10037582,3939
MRDS,10037600,2361
MRDS,10037603,1426
MRDS,10037677,3156
MRDS,10037735,1859
MRDS,10037736,679
MRDS,10037749,1313
MRDS,10037751,2183
MRDS,10037752,299
MRDS,10037753,299
MRDS,10037754,4928
MRDS,10037755,4928
MRDS,10037758,3410
MRDS,10037760,2647
MRDS,10037805,4349
MRDS,10038081,3293
MRDS,10038085,1150
MRDS,10038106,1505
MRDS,10038118,2008
MRDS,10038126,2211
MRDS,10038129,1887
MRDS,10038143,2504
MRDS,10038792,5261
MRDS,10038909,18
MRDS,10039378,2181
MRDS,10039383,1634
MRDS,10039384,1381
MRDS,10039388,5045
MRDS,10039391,684
MRDS,10039393,1703
MRDS,10039394,2286
MRDS,10039395,4204
MRDS,10039396,4677
MRDS,10039397,3393
MRDS,10039398,3050
MRDS,10039399,4786
MRDS,10039400,3919
MRDS,10039406,3954
MRDS,10039411,2644
MRDS,10039465,1113
MRDS,10039466,3383
MRDS,10039471,752
MRDS,10039472,2476
MRDS,10039473,4619
MRDS,10039474,5167
MRDS,10039475,2764
MRDS,10039476,818
MRDS,10039477,842
MRDS,10039478,2566
MRDS,10039479,903
MRDS,10039480,560
MRDS,10039481,3577
MRDS,10039482,680
MRDS,10039483,4389
MRDS,10039507,4882
MRDS,10039508,2473
MRDS,10039514,175
MRDS,10039515,175
MRDS,10039517,175
MRDS,10039518,175
MRDS,10039519,2563
MRDS,10039520,1675
MRDS,10039521,3640
MRDS,10039522,3444
MRDS,10039523,2149
MRDS,10039524,4110
MRDS,10039525,1604
MRDS,10039527,2816
MRDS,10039528,4693
MRDS,10039530,2965
MRDS,10039531,1258
MRDS,10039532,1285
MRDS,10039533,4476
MRDS,10039534,351
MRDS,10039535,612
MRDS,10039536,724
MRDS,10039551,3661
MRDS,10039556,5262
MRDS,10039572,2823
MRDS,10039573,4546
MRDS,10039575,4270
MRDS,10039591,4979
MRDS,10039592,5150
MRDS,10039609,4516
MRDS,10039610,1403
MRDS,10039612,1952
MRDS,10039621,4594
MRDS,10039628,5078
MRDS,10039662,4711
MRDS,10039663,4923
MRDS,10039680,1843
MRDS,10039681,1196
MRDS,10039682,5144
MRDS,10039696,5263
MRDS,10039914,2832
MRDS,10039918,4036
MRDS,10040161,2732
MRDS,10040292,2594
MRDS,10040504,1275
MRDS,10040572,2312
MRDS,10040612,417
MRDS,10040631,922
MRDS,10040725,4199
MRDS,10040727,5178
MRDS,10040728,4904
MRDS,10040953,542
MRDS,10040954,426
MRDS,10041149,2885
MRDS,10041183,2662
MRDS,10041304,2503
MRDS,10041386,1906
MRDS,10041393,785
MRDS,10041394,22
MRDS,10041395,311
MRDS,10041396,1218
MRDS,10041397,3745
MRDS,10041422,22
MRDS,10041482,3961
MRDS,10041487,3952
MRDS,10041489,1436
MRDS,10041494,3302
MRDS,10041509,1501
MRDS,10041573,1892
MRDS,10041576,2809
MRDS,10041577,769
MRDS,10041580,4498
MRDS,10041586,2889
MRDS,10041588,2009
MRDS,10041647,4857
MRDS,10041655,1582
MRDS,10041658,1845
MRDS,10041672,194
MRDS,10041673,5081
MRDS,10041674,616
MRDS,10041724,4688
MRDS,10041737,3587
MRDS,10041761,108
MRDS,10041762,5098
MRDS,10041763,2642
MRDS,10041764,3314
MRDS,10041765,3806
MRDS,10041769,3008
MRDS,10041787,2904
MRDS,10041790,210
MRDS,10041912,1365
MRDS,10041934,5040
MRDS,10042084,343
MRDS,10042092,2438
MRDS,10042133,1630
MRDS,10042325,235
MRDS,10042348,4528
MRDS,10042353,1940
MRDS,10042355,22
MRDS,10042364,947
MRDS,10042369,3449
MRDS,10042371,1783
MRDS,10042376,3590
MRDS,10042380,3089
MRDS,10042393,2852
MRDS,10042396,4887
MRDS,10042397,3193
MRDS,10042407,895
MRDS,10042414,586
MRDS,10042417,4587
MRDS,10042419,35
MRDS,10042420,49
MRDS,10042421,4517
MRDS,10042423,3936
MRDS,10042425,2244
MRDS,10042426,716
MRDS,10042428,1466
MRDS,10042435,3999
MRDS,10042444,2803
MRDS,10042445,3121
MRDS,10042446,2275
MRDS,10042447,4292
MRDS,10042448,3144
MRDS,10042449,2388
MRDS,10042450,657
MRDS,10042451,2388
MRDS,10042452,225
MRDS,10042473,2755
MRDS,10042482,1561
MRDS,10042484,1561
MRDS,10042485,2537
MRDS,10042499,4193
MRDS,10042501,19
MRDS,10042502,19
MRDS,10042503,2196
MRDS,10042504,2591
MRDS,10042509,601
MRDS,10042512,2591
MRDS,10042524,539
MRDS,10042525,539
MRDS,10042536,834
MRDS,10042575,1836
MRDS,10042592,2111
MRDS,10042608,3520
MRDS,10042609,3520
MRDS,10042625,3678
MRDS,10042626,5264
MRDS,10042640,5265
MRDS,10042778,1692
MRDS,10042782,2513
MRDS,10043032,4837
MRDS,10043033,4590
MRDS,10043034,3176
MRDS,10043281,630
MRDS,10043282,3354
MRDS,10043283,4242
MRDS,10043312,4482
MRDS,10043746,1614
MRDS,10043754,1591
MRDS,10043765,4714
MRDS,10043767,4663
MRDS,10043769,927
MRDS,10043777,1185
MRDS,10043778,4670
MRDS,10043783,3379
MRDS,10043791,1918
MRDS,10043852,3838
MRDS,10043854,100
MRDS,10043858,4245
MRDS,10043860,3901
MRDS,10043861,4245
MRDS,10043886,929
MRDS,10043887,929
MRDS,10043888,1891
MRDS,10043891,3707
MRDS,10043898,2633
MRDS,10043948,224
MRDS,10043949,3095
MRDS,10043966,4438
MRDS,10043975,65
MRDS,10043996,3254
MRDS,10044072,328
MRDS,10044110,4451
MRDS,10044111,4564
MRDS,10044112,19
MRDS,10044113,3056
MRDS,10044114,37
MRDS,10044115,1316
MRDS,10044116,2921
MRDS,10044117,1166
MRDS,10044118,37
MRDS,10044119,37
MRDS,10044120,37
MRDS,10044121,37
MRDS,10044122,1360
MRDS,10044125,2591
MRDS,10044129,716
MRDS,10044132,4000
MRDS,10044133,4527
MRDS,10044143,1932
MRDS,10044155,1594
MRDS,10044167,2300
MRDS,10044187,2366
MRDS,10044190,3416
MRDS,10044218,4600
MRDS,10044222,1671
MRDS,10044252,2485
MRDS,10044259,622
MRDS,10044261,486
MRDS,10044263,696
MRDS,10044264,12
MRDS,10044335,5027
MRDS,10044338,2622
MRDS,10044382,5106
MRDS,10044386,1345
MRDS,10044393,3462
MRDS,10044398,899
MRDS,10044399,4058
MRDS,10044400,537
MRDS,10044402,1191
MRDS,10044426,2895
MRDS,10044495,1004
MRDS,10044517,3160
MRDS,10044518,302
MRDS,10044519,2879
MRDS,10044553,4819
MRDS,10044631,1721
MRDS,10044632,3732
MRDS,10044638,1825
MRDS,10044639,3746
MRDS,10044640,2218
MRDS,10044885,1944
MRDS,10044898,712
MRDS,10044912,1760
MRDS,10044918,3377
MRDS,10044936,3710
MRDS,10044939,1013
MRDS,10044943,2146
MRDS,10044975,4553
MRDS,10044976,5266
MRDS,10044994,3297
MRDS,10045000,1977
MRDS,10045002,2573
MRDS,10045003,3878
MRDS,10045035,1178
MRDS,10045037,1589
MRDS,10045044,2512
MRDS,10045045,2863
MRDS,10045046,4128
MRDS,10045047,4382
MRDS,10045048,4816
MRDS,10045052,3507
MRDS,10045065,1734
MRDS,10045075,32
MRDS,10045077,2157
MRDS,10045079,27
MRDS,10045081,32
MRDS,10045082,1699
MRDS,10045083,2988
MRDS,10045084,3182
MRDS,10045085,941
MRDS,10045087,1660
MRDS,10045090,1159
MRDS,10045091,2767
MRDS,10045093,4717
MRDS,10045094,4529
MRDS,10045095,61
MRDS,10045097,40
MRDS,10045139,2659
MRDS,10045140,5267
MRDS,10045141,289
MRDS,10045144,3832
MRDS,10045145,2034
MRDS,10045161,5085
MRDS,10045180,1439
MRDS,10045182,1524
MRDS,10045255,109
MRDS,10045271,4509
MRDS,10045272,1503
MRDS,10045305,3252
MRDS,10045308,2132
MRDS,10045314,4276
MRDS,10045331,71
MRDS,10045334,29
MRDS,10045349,29
MRDS,10045361,3616
MRDS,10045374,5087
